customer_id,first_name,last_name,email,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,first_order_date,last_order_date,total_orders,total_spend,avg_order_value,recency_days,avg_inter_visit_days,max_inter_visit_days,inter_visit_count,h1_orders,h1_spend,h1_aov,h2_orders,h2_spend,h2_aov,h1_unique_categories,h2_unique_categories,total_unique_categories,flag_increasing_recency,score_recency,frequency_change,flag_declining_frequency,score_declining_frequency,monetary_spend_change,monetary_aov_change,flag_declining_monetary,score_declining_monetary,category_diversity_change,flag_reduced_category_diversity,score_reduced_category_diversity,cadence_ratio,flag_lower_visit_frequency,score_lower_visit_frequency,risk_factors_count,churn_risk_score,churn_risk_tier,primary_risk_driver,recommended_retention_action
CUST-35009,Matthew,Cook,feliciareed@example.org,HIGH_VALUE,PLATINUM,7623,2023-08-18,LOC-013,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35010,Christina,Brown,john76@example.com,REGULAR,GOLD,1875,2023-02-11,LOC-020,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35011,Erin,Barajas,bwheeler@example.net,REGULAR,BRONZE,2143,2024-04-28,LOC-011,2025-04-20,2025-04-20,1,141.28,141.28,255,0.0,0.0,0,1,141.28,141.28,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-141.28,-141.28,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35012,Danny,Robbins,hernandezmarie@example.org,NEW,BRONZE,173,2025-12-23,LOC-004,2025-01-20,2025-11-01,3,1219.44,406.48,60,142.5,198.0,2,2,643.55,321.775,1,575.89,575.89,9,8,9,False,0.3333333333333333,-1,True,0.5,-67.65999999999997,254.115,True,0.105135576101313,-1,True,0.1111111111111111,0.42105263157894735,True,0.3,4,0.291,High Churn Risk,Declining Frequency,Double Loyalty Points on Next 3 Visits & Frequency Punch Booster
CUST-35013,Juan,Roberts,robertcarson@example.com,OCCASIONAL,SILVER,1233,2023-03-11,LOC-014,2025-01-06,2025-12-08,3,759.0899999999999,253.02999999999997,23,168.0,297.0,2,1,296.38,296.38,2,462.71,231.355,7,9,10,False,0.12777777777777777,1,False,0.0,166.32999999999998,-65.025,False,0.0,2,False,0.0,0.13690476190476192,True,0.3,1,0.0769,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35014,Michael,Anderson,daniel04@example.com,NEW,BRONZE,227,2025-12-22,LOC-006,2025-03-22,2025-03-22,1,220.54,220.54,284,0.0,0.0,0,1,220.54,220.54,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-220.54,-220.54,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35015,Wesley,Ramirez,jeremy20@example.net,OCCASIONAL,SILVER,2327,2024-05-06,LOC-012,2025-02-22,2025-12-20,5,1581.3700000000001,316.274,11,75.25,173.0,4,1,242.31,242.31,4,1339.06,334.765,6,10,10,False,0.06111111111111111,3,False,0.0,1096.75,92.45499999999998,False,0.0,4,False,0.0,0.1461794019933555,True,0.25083333333333335,1,0.0529,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35016,Calvin,Hawkins,nsteele@example.com,NEW,BRONZE,190,2025-11-24,LOC-010,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35017,Tony,Watkins,xross@example.com,REGULAR,SILVER,408,2025-11-26,LOC-018,2025-02-07,2025-09-21,4,1112.13,278.0325,101,75.33333333333333,197.0,3,2,523.01,261.505,2,589.12,294.56,7,7,9,False,0.5611111111111111,0,False,0.0,66.11000000000001,33.05500000000001,False,0.0,0,False,0.0,1.3407079646017699,True,0.42146509341199606,1,0.2035,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35018,Haley,Nichols,wbarton@example.org,OCCASIONAL,GOLD,448,2023-04-26,LOC-009,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35019,Timothy,Wilson,forbeskaitlyn@example.org,REGULAR,BRONZE,585,2023-01-11,LOC-005,2025-06-26,2025-08-16,5,1140.72,228.144,137,12.75,24.0,4,1,286.46,286.46,4,854.26,213.565,5,9,9,True,0.7611111111111111,3,False,0.0,567.8,-72.89499999999998,False,0.0,4,False,0.0,10.745098039215685,True,1.0,2,0.3403,Medium Churn Risk,Lower Visit Frequency,Weekend Dining Incentive & Limited-Time Category Feature
CUST-35020,Robert,Curtis,timothy64@example.org,OCCASIONAL,BRONZE,384,2023-03-26,LOC-006,2025-04-13,2025-11-30,4,1504.52,376.13,31,77.0,128.0,3,2,483.45,241.725,2,1021.0699999999999,510.53499999999997,8,10,10,False,0.17222222222222222,0,False,0.0,537.6199999999999,268.80999999999995,False,0.0,2,False,0.0,0.4025974025974026,True,0.25666666666666665,1,0.0816,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35021,Melinda,Webster,michelle32@example.net,OCCASIONAL,SILVER,1527,2023-03-04,LOC-020,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35022,Collin,Graham,tylerlee@example.org,CHURNED,SILVER,333,2024-08-19,LOC-015,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35023,Samantha,Valdez,anne87@example.org,OCCASIONAL,BRONZE,837,2025-11-01,LOC-008,2025-02-26,2025-12-08,4,1292.6,323.15,23,95.0,155.0,3,1,214.42,214.42,3,1078.18,359.3933333333334,5,8,8,False,0.12777777777777777,2,False,0.0,863.7600000000001,144.9733333333334,False,0.0,3,False,0.0,0.24210526315789474,True,0.3,1,0.0769,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35024,Jason,Velazquez,usmith@example.com,HIGH_VALUE,GOLD,10541,2024-03-13,LOC-010,2025-07-10,2025-10-10,3,841.23,280.41,82,46.0,52.0,2,0,0.0,0.0,3,841.23,280.41,0,10,10,False,0.45555555555555555,3,False,0.0,841.23,280.41,False,0.0,10,False,0.0,1.7826086956521738,True,0.5446376811594202,1,0.1956,Low Churn Risk,Lower Visit Frequency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-35025,Kayla,Mccoy,vincent89@example.net,REGULAR,SILVER,165,2025-07-14,LOC-002,2025-05-15,2025-05-15,1,289.01,289.01,230,0.0,0.0,0,1,289.01,289.01,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-289.01,-289.01,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35026,Dawn,Solis,rguzman@example.org,CHURNED,BRONZE,167,2023-04-08,LOC-006,2025-03-01,2025-12-04,3,963.31,321.1033333333333,27,139.0,251.0,2,1,428.13,428.13,2,535.18,267.59,7,8,10,False,0.15,1,False,0.0,107.04999999999995,-160.54000000000002,False,0.0,1,False,0.0,0.19424460431654678,True,0.3,1,0.0825,Low Churn Risk,Lower Visit Frequency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35027,Michelle,Bowman,theresafranklin@example.com,REGULAR,SILVER,167,2023-07-02,LOC-004,2025-11-05,2025-11-05,1,317.64,317.64,56,0.0,0.0,0,0,0.0,0.0,1,317.64,317.64,0,6,6,False,0.3111111111111111,1,False,0.0,317.64,317.64,False,0.0,6,False,0.0,0.0,False,0.3111111111111111,0,0.1244,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35028,Diamond,Lloyd,grantmarie@example.net,OCCASIONAL,BRONZE,1481,2025-03-01,LOC-018,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35029,Erin,Mcguire,elizabethcastillo@example.net,OCCASIONAL,BRONZE,240,2023-11-26,LOC-002,2025-05-21,2025-05-21,1,344.48,344.48,224,0.0,0.0,0,1,344.48,344.48,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-344.48,-344.48,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35030,James,Rivera,qhunt@example.org,REGULAR,BRONZE,1149,2024-09-12,LOC-016,2025-06-16,2025-06-16,1,226.16,226.16,198,0.0,0.0,0,1,226.16,226.16,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-226.16,-226.16,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35031,Carmen,Rice,simmonsnathan@example.net,REGULAR,BRONZE,1258,2023-10-02,LOC-008,2025-01-25,2025-06-09,3,845.71,281.90333333333336,205,67.5,74.0,2,3,845.71,281.90333333333336,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-845.71,-281.90333333333336,True,1.0,-9,True,1.0,3.037037037037037,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35032,Christian,Avila,jamesrogers@example.com,REGULAR,GOLD,1439,2024-09-13,LOC-009,2025-01-17,2025-04-10,2,440.91999999999996,220.45999999999998,265,83.0,83.0,1,2,440.91999999999996,220.45999999999998,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-440.91999999999996,-220.45999999999998,True,1.0,-9,True,1.0,3.1927710843373496,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-35033,Olivia,Rocha,erogers@example.org,OCCASIONAL,SILVER,1522,2025-01-05,LOC-003,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35034,Linda,James,yclark@example.com,HIGH_VALUE,PLATINUM,10628,2023-02-08,LOC-001,2025-01-04,2025-01-04,1,259.5,259.5,361,0.0,0.0,0,1,259.5,259.5,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-259.5,-259.5,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-35035,Shannon,Davis,johnsonallen@example.net,REGULAR,BRONZE,2135,2025-11-30,LOC-020,2025-05-28,2025-09-05,2,553.28,276.64,117,100.0,100.0,1,1,375.83,375.83,1,177.45,177.45,9,6,10,False,0.65,0,False,0.0,-198.38,-198.38,True,0.5278450363196125,-3,True,0.3333333333333333,1.17,True,0.38499999999999995,3,0.3758,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35036,Jesse,Weaver,stoutanthony@example.org,REGULAR,BRONZE,1816,2023-12-10,LOC-001,2025-07-28,2025-07-28,1,322.77,322.77,156,0.0,0.0,0,0,0.0,0.0,1,322.77,322.77,0,8,8,True,0.8666666666666667,1,False,0.0,322.77,322.77,False,0.0,8,False,0.0,0.0,True,0.8666666666666667,2,0.3467,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35037,Ashley,Silva,nathanandrews@example.org,OCCASIONAL,BRONZE,902,2024-10-10,LOC-014,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35038,Dawn,Beard,kwest@example.org,NEW,BRONZE,103,2025-11-22,LOC-003,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35039,Michael,Williams,simsadriana@example.net,OCCASIONAL,BRONZE,637,2023-10-23,LOC-018,2025-02-14,2025-02-14,1,341.98,341.98,320,0.0,0.0,0,1,341.98,341.98,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-341.98,-341.98,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35040,Bianca,Thomas,thomasluis@example.net,REGULAR,GOLD,341,2025-03-29,LOC-013,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35041,Kevin,Young,marcuswhite@example.net,REGULAR,GOLD,2342,2023-09-26,LOC-009,2025-05-24,2025-05-24,1,267.84,267.84,221,0.0,0.0,0,1,267.84,267.84,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-267.84,-267.84,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation
CUST-35042,Anthony,Miller,kathleenhurley@example.org,REGULAR,BRONZE,1992,2023-02-05,LOC-015,2025-06-15,2025-06-15,1,224.51,224.51,199,0.0,0.0,0,1,224.51,224.51,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-224.51,-224.51,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35043,Tony,Davis,michael25@example.org,OCCASIONAL,BRONZE,826,2025-05-28,LOC-007,2025-10-15,2025-11-08,2,301.19,150.595,53,24.0,24.0,1,0,0.0,0.0,2,301.19,150.595,0,8,8,False,0.29444444444444445,2,False,0.0,301.19,150.595,False,0.0,8,False,0.0,2.2083333333333335,True,0.6841666666666667,1,0.1762,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35044,Lydia,Brown,bethanyortiz@example.org,REGULAR,GOLD,934,2024-02-21,LOC-012,2025-08-05,2025-08-05,1,147.66,147.66,148,0.0,0.0,0,0,0.0,0.0,1,147.66,147.66,0,5,5,True,0.8222222222222222,1,False,0.0,147.66,147.66,False,0.0,5,False,0.0,0.0,True,0.8222222222222222,2,0.3289,Medium Churn Risk,Increasing Recency,Priority VIP Table Reservation & Complimentary Premium Appetizer
CUST-35045,Mary,Chavez,alvaradochristopher@example.com,OCCASIONAL,SILVER,2114,2024-05-14,LOC-019,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35046,Jennifer,Lowery,mfrench@example.com,NEW,BRONZE,149,2025-12-04,LOC-008,2025-06-15,2025-06-15,1,406.38,406.38,199,0.0,0.0,0,1,406.38,406.38,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-406.38,-406.38,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35047,Mary,Larson,michele82@example.org,REGULAR,SILVER,1940,2023-06-03,LOC-010,2025-08-29,2025-08-29,1,252.21,252.21,124,0.0,0.0,0,0,0.0,0.0,1,252.21,252.21,0,6,6,True,0.6888888888888889,1,False,0.0,252.21,252.21,False,0.0,6,False,0.0,0.0,True,0.6888888888888889,2,0.2756,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35048,Brian,Hall,romanamanda@example.org,CHURNED,BRONZE,507,2025-05-26,LOC-013,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35049,Melissa,Gilmore,ashleymartinez@example.net,REGULAR,SILVER,1779,2024-02-12,LOC-019,2025-08-17,2025-08-17,1,152.83,152.83,136,0.0,0.0,0,0,0.0,0.0,1,152.83,152.83,0,5,5,True,0.7555555555555555,1,False,0.0,152.83,152.83,False,0.0,5,False,0.0,0.0,True,0.7555555555555555,2,0.3022,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35050,Michael,Curry,walkerjonathan@example.net,REGULAR,BRONZE,1824,2025-11-07,LOC-002,2025-07-30,2025-07-30,1,588.18,588.18,154,0.0,0.0,0,0,0.0,0.0,1,588.18,588.18,0,8,8,True,0.8555555555555555,1,False,0.0,588.18,588.18,False,0.0,8,False,0.0,0.0,True,0.8555555555555555,2,0.3422,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35051,Derrick,Shaw,buchanantommy@example.org,OCCASIONAL,SILVER,1858,2023-01-12,LOC-018,2025-07-21,2025-12-17,5,1370.23,274.046,14,37.25,85.0,4,0,0.0,0.0,5,1370.23,274.046,0,10,10,False,0.07777777777777778,5,False,0.0,1370.23,274.046,False,0.0,10,False,0.0,0.37583892617449666,False,0.12416666666666665,0,0.0381,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35052,Dana,Smith,ghiggins@example.org,HIGH_VALUE,PLATINUM,6024,2024-11-11,LOC-018,2025-08-09,2025-09-18,3,1109.66,369.8866666666667,104,20.0,27.0,2,0,0.0,0.0,3,1109.66,369.8866666666667,0,9,9,False,0.5777777777777777,3,False,0.0,1109.66,369.8866666666667,False,0.0,9,False,0.0,5.2,True,1.0,1,0.2944,Low Churn Risk,Lower Visit Frequency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-35053,Kelly,Schaefer,megan72@example.org,OCCASIONAL,SILVER,1402,2023-10-05,LOC-015,2025-06-22,2025-10-21,3,533.55,177.85,71,60.5,79.0,2,1,177.95,177.95,2,355.6,177.8,6,7,9,False,0.39444444444444443,1,False,0.0,177.65000000000003,-0.14999999999997726,False,0.0,1,False,0.0,1.1735537190082646,True,0.28844352617079894,1,0.1419,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35054,Robert,Mccarthy,whitney02@example.org,REGULAR,SILVER,1963,2024-04-03,LOC-015,2025-02-15,2025-02-15,1,280.91,280.91,319,0.0,0.0,0,1,280.91,280.91,0,0.0,0.0,5,0,5,True,1.0,-1,True,1.0,-280.91,-280.91,True,1.0,-5,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35055,Christopher,Hernandez,shepherdkatie@example.net,HIGH_VALUE,GOLD,12101,2024-01-25,LOC-011,2025-06-11,2025-11-30,2,745.44,372.72,31,172.0,172.0,1,1,411.49,411.49,1,333.95,333.95,5,5,7,False,0.17222222222222222,0,False,0.0,-77.54000000000002,-77.54000000000002,True,0.18843714306544512,0,False,0.0,0.18023255813953487,True,0.3,2,0.1257,Medium Churn Risk,Lower Visit Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer
CUST-35056,Latoya,Bailey,beckerashley@example.org,REGULAR,SILVER,267,2025-11-13,LOC-018,2025-10-09,2025-10-13,2,580.0,290.0,79,4.0,4.0,1,0,0.0,0.0,2,580.0,290.0,0,10,10,False,0.4388888888888889,2,False,0.0,580.0,290.0,False,0.0,10,False,0.0,19.75,True,1.0,1,0.2597,Low Churn Risk,Lower Visit Frequency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35057,Joshua,Pittman,wendymurray@example.com,OCCASIONAL,SILVER,2271,2024-09-29,LOC-010,2025-11-27,2025-11-27,1,280.84,280.84,34,0.0,0.0,0,0,0.0,0.0,1,280.84,280.84,0,10,10,False,0.18888888888888888,1,False,0.0,280.84,280.84,False,0.0,10,False,0.0,0.0,False,0.18888888888888888,0,0.0756,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35058,Amanda,Morrison,poolejesse@example.com,REGULAR,SILVER,929,2024-03-22,LOC-010,2025-12-29,2025-12-29,1,181.82,181.82,2,0.0,0.0,0,0,0.0,0.0,1,181.82,181.82,0,7,7,False,0.011111111111111112,1,False,0.0,181.82,181.82,False,0.0,7,False,0.0,0.0,False,0.011111111111111112,0,0.0044,Low Churn Risk,Stable / No Primary Risk,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35059,Jason,Shah,smithcarla@example.org,REGULAR,BRONZE,1282,2024-11-16,LOC-019,2025-02-04,2025-02-04,1,309.34,309.34,330,0.0,0.0,0,1,309.34,309.34,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-309.34,-309.34,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35060,Melissa,Scott,charles06@example.com,REGULAR,SILVER,1807,2023-01-27,LOC-016,2025-03-07,2025-04-28,3,425.85,141.95000000000002,247,26.0,34.0,2,3,425.85,141.95000000000002,0,0.0,0.0,8,0,8,True,1.0,-3,True,1.0,-425.85,-141.95000000000002,True,1.0,-8,True,1.0,9.5,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Win-Back Incentive: 20% Off Next Dine-in / Delivery Within 14 Days
CUST-35061,Maria,Martin,douglasbarnett@example.com,REGULAR,BRONZE,2244,2024-06-15,LOC-011,2025-07-24,2025-07-24,1,272.06,272.06,160,0.0,0.0,0,0,0.0,0.0,1,272.06,272.06,0,6,6,True,0.8888888888888888,1,False,0.0,272.06,272.06,False,0.0,6,False,0.0,0.0,True,0.8888888888888888,2,0.3556,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35062,Krista,Newman,jrosario@example.net,REGULAR,SILVER,2042,2023-02-25,LOC-001,2025-11-10,2025-11-10,1,201.06,201.06,51,0.0,0.0,0,0,0.0,0.0,1,201.06,201.06,0,7,7,False,0.2833333333333333,1,False,0.0,201.06,201.06,False,0.0,7,False,0.0,0.0,False,0.2833333333333333,0,0.1133,Low Churn Risk,Increasing Recency,Standard Loyalty Nurturing & Regular Seasonal Menu Updates
CUST-35063,Harold,Nelson,kristen31@example.com,OCCASIONAL,BRONZE,958,2024-06-23,LOC-002,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35064,Amber,Cunningham,elizabethharris@example.net,REGULAR,BRONZE,1227,2024-08-15,LOC-017,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
CUST-35065,Tanya,Mcclure,juanjohnson@example.com,HIGH_VALUE,PLATINUM,2820,2024-12-30,LOC-003,2025-11-18,2025-11-18,1,253.48,253.48,43,0.0,0.0,0,0,0.0,0.0,1,253.48,253.48,0,6,6,False,0.2388888888888889,1,False,0.0,253.48,253.48,False,0.0,6,False,0.0,0.0,False,0.2388888888888889,0,0.0956,Low Churn Risk,Increasing Recency,VIP Loyalty Milestone Recognition & Exclusive Seasonal Preview
CUST-35066,Mary,King,rebeccapowell@example.net,REGULAR,SILVER,1244,2024-10-20,LOC-004,2025-03-27,2025-12-26,2,478.7,239.35,5,274.0,274.0,1,1,277.59,277.59,1,201.11,201.11,6,6,9,False,0.027777777777777776,0,False,0.0,-76.47999999999996,-76.47999999999996,True,0.2755142476313987,0,False,0.0,0.01824817518248175,True,0.3,2,0.107,Medium Churn Risk,Lower Visit Frequency,Weekend Dining Incentive & Limited-Time Category Feature
CUST-35067,Margaret,Perez,jeremiah33@example.com,OCCASIONAL,BRONZE,978,2024-11-05,LOC-015,2025-08-29,2025-08-29,1,244.64,244.64,124,0.0,0.0,0,0,0.0,0.0,1,244.64,244.64,0,5,5,True,0.6888888888888889,1,False,0.0,244.64,244.64,False,0.0,5,False,0.0,0.0,True,0.6888888888888889,2,0.2756,Medium Churn Risk,Increasing Recency,Targeted Engagement Email & App Push Notification with Bonus Points
CUST-35068,Cory,Valdez,amykramer@example.org,REGULAR,BRONZE,133,2024-10-09,LOC-011,,,0,0.0,0.0,365,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,True,1.0,0,True,1.0,0.0,0.0,True,1.0,0,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Dormant Reactivation Campaign & Welcome Back Dining Voucher ($25 Off)
