customer_id,first_name,last_name,email,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,first_order_date,last_order_date,total_orders,total_spend,avg_order_value,recency_days,avg_inter_visit_days,max_inter_visit_days,inter_visit_count,h1_orders,h1_spend,h1_aov,h2_orders,h2_spend,h2_aov,h1_unique_categories,h2_unique_categories,total_unique_categories,flag_increasing_recency,score_recency,frequency_change,flag_declining_frequency,score_declining_frequency,monetary_spend_change,monetary_aov_change,flag_declining_monetary,score_declining_monetary,category_diversity_change,flag_reduced_category_diversity,score_reduced_category_diversity,cadence_ratio,flag_lower_visit_frequency,score_lower_visit_frequency,risk_factors_count,churn_risk_score,churn_risk_tier,primary_risk_driver,recommended_retention_action,revenue_at_risk
CUST-03206,Amber,Murphy,bennettdaniel@example.net,REGULAR,GOLD,2185,2024-05-06,LOC-005,2025-04-07,2025-07-11,3,700.34,233.4466666666667,173,47.5,83.0,2,2,527.7,263.85,1,172.64,172.64,6,5,8,True,0.9611111111111111,-1,True,0.5,-355.06000000000006,-91.21000000000004,True,0.6728444191775631,-1,True,0.16666666666666666,3.642105263157895,True,1.0,5,0.6748,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,472.59
CUST-46972,Gina,Hansen,reginald70@example.net,REGULAR,GOLD,1193,2024-06-10,LOC-005,2025-06-18,2025-06-22,2,472.15,236.075,192,4.0,4.0,1,2,472.15,236.075,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-472.15,-236.075,True,1.0,-8,True,1.0,48.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,472.15
CUST-34372,Jeremy,Avery,burtonjames@example.org,REGULAR,GOLD,1648,2024-08-15,LOC-020,2025-04-12,2025-05-24,2,472.15,236.075,221,42.0,42.0,1,2,472.15,236.075,0,0.0,0.0,10,0,10,True,1.0,-2,True,1.0,-472.15,-236.075,True,1.0,-10,True,1.0,5.261904761904762,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,472.15
CUST-07165,Alexandra,Reed,justinmosley@example.org,HIGH_VALUE,GOLD,4270,2023-06-27,LOC-013,2025-05-02,2025-07-06,3,747.44,249.14666666666668,178,32.5,54.0,2,2,461.19,230.595,1,286.25,286.25,9,7,10,True,0.9888888888888889,-1,True,0.5,-174.94,55.655,True,0.3793230555736247,-2,True,0.2222222222222222,5.476923076923077,True,1.0,5,0.6314,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,471.93
CUST-05307,Danielle,Ramirez,martinscott@example.org,HIGH_VALUE,PLATINUM,11768,2025-06-22,LOC-018,2025-04-04,2025-06-24,2,475.65999999999997,237.82999999999998,190,81.0,81.0,1,2,475.65999999999997,237.82999999999998,0,0.0,0.0,7,0,7,True,1.0,-2,True,1.0,-475.65999999999997,-237.82999999999998,True,1.0,-7,True,1.0,2.345679012345679,True,0.9428395061728396,5,0.9914,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,471.57
CUST-31917,Dominic,Banks,drogers@example.com,OCCASIONAL,GOLD,2056,2023-09-17,LOC-002,2025-03-02,2025-03-02,1,471.56,471.56,304,0.0,0.0,0,1,471.56,471.56,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-471.56,-471.56,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,471.56
CUST-49212,Sierra,Harrell,agoodman@example.com,HIGH_VALUE,PLATINUM,14507,2025-04-10,LOC-018,2025-01-15,2025-05-25,3,471.48,157.16,220,65.0,92.0,2,3,471.48,157.16,0,0.0,0.0,9,0,9,True,1.0,-3,True,1.0,-471.48,-157.16,True,1.0,-9,True,1.0,3.3846153846153846,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,471.48
CUST-48073,Angela,Johnson,johnsonkimberly@example.net,HIGH_VALUE,GOLD,9129,2023-07-22,LOC-014,2025-01-29,2025-10-13,3,948.53,316.1766666666667,79,128.5,211.0,2,2,758.31,379.155,1,190.22,190.22,9,5,10,False,0.4388888888888889,-1,True,0.5,-568.0899999999999,-188.93499999999997,True,0.7491527211826298,-4,True,0.4444444444444444,0.6147859922178989,True,0.3,4,0.4962,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,470.66
CUST-33156,Nicole,Patterson,ryanpatel@example.com,HIGH_VALUE,PLATINUM,6877,2023-11-30,LOC-006,2025-03-17,2025-06-14,2,476.24,238.12,200,89.0,89.0,1,2,476.24,238.12,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-476.24,-238.12,True,1.0,-9,True,1.0,2.247191011235955,True,0.9202621722846442,5,0.988,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,470.53
CUST-30687,Michael,Scott,laurie11@example.com,HIGH_VALUE,PLATINUM,10686,2023-08-20,LOC-014,2025-03-22,2025-06-21,2,480.56,240.28,193,91.0,91.0,1,2,480.56,240.28,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-480.56,-240.28,True,1.0,-8,True,1.0,2.120879120879121,True,0.8604395604395605,5,0.9791,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,470.52
CUST-10023,Michelle,Berg,hwalker@example.com,HIGH_VALUE,PLATINUM,6358,2024-07-31,LOC-017,2025-02-04,2025-03-01,2,469.65,234.825,305,25.0,25.0,1,2,469.65,234.825,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-469.65,-234.825,True,1.0,-9,True,1.0,12.2,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,469.65
CUST-10815,James,Craig,faustin@example.net,OCCASIONAL,GOLD,1361,2023-10-26,LOC-017,2025-03-05,2025-03-05,1,469.55,469.55,301,0.0,0.0,0,1,469.55,469.55,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-469.55,-469.55,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,469.55
CUST-02872,Elizabeth,Peterson,donna35@example.org,HIGH_VALUE,PLATINUM,10624,2023-02-24,LOC-012,2025-01-29,2025-07-29,4,1155.5,288.875,155,60.333333333333336,111.0,3,2,647.64,323.82,2,507.86,253.93,8,9,9,True,0.8611111111111112,0,False,0.0,-139.77999999999997,-69.88999999999999,True,0.21582978197764185,1,False,0.0,2.569060773480663,True,0.9856414978514426,3,0.4063,Medium Churn Risk,Lower Visit Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer,469.48
CUST-44646,David,Bryan,masonedward@example.com,HIGH_VALUE,GOLD,7807,2025-08-24,LOC-003,2025-01-20,2025-05-17,2,485.68,242.84,228,117.0,117.0,1,2,485.68,242.84,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-485.68,-242.84,True,1.0,-9,True,1.0,1.9487179487179487,True,0.7743589743589743,5,0.9662,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,469.26
CUST-39234,Melinda,Sheppard,loganjordan@example.com,HIGH_VALUE,GOLD,14659,2023-08-19,LOC-003,2025-01-08,2025-11-06,5,1523.58,304.716,55,75.5,124.0,4,3,1000.06,333.3533333333333,2,523.52,261.76,10,9,10,False,0.3055555555555556,-1,True,0.3333333333333333,-476.53999999999996,-71.5933333333333,True,0.47651140931544106,-1,True,0.1,0.7284768211920529,True,0.25166666666666665,4,0.3078,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,468.96
CUST-37066,Scott,Francis,gsilva@example.net,HIGH_VALUE,PLATINUM,8273,2024-04-03,LOC-006,2025-04-07,2025-11-01,5,1327.53,265.506,60,52.0,114.0,4,3,881.1600000000001,293.72,2,446.37,223.185,9,6,10,False,0.3333333333333333,-1,True,0.3333333333333333,-434.7900000000001,-70.53500000000003,True,0.4934291161650552,-3,True,0.3333333333333333,1.1538461538461537,False,0.2502564102564102,3,0.3529,Medium Churn Risk,Declining Monetary Value,Priority VIP Table Reservation & Complimentary Premium Appetizer,468.49
CUST-05118,Tiffany,Hester,isaiah02@example.com,REGULAR,GOLD,394,2025-01-19,LOC-008,2025-05-31,2025-05-31,1,468.33,468.33,214,0.0,0.0,0,1,468.33,468.33,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-468.33,-468.33,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,468.33
CUST-11571,Jennifer,Hernandez,tamaragarrett@example.net,REGULAR,GOLD,769,2024-02-01,LOC-003,2025-04-17,2025-04-17,1,468.08,468.08,258,0.0,0.0,0,1,468.08,468.08,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-468.08,-468.08,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,468.08
CUST-23380,Megan,Gallagher,linda72@example.com,REGULAR,GOLD,1100,2024-04-13,LOC-003,2025-01-29,2025-12-01,4,1210.5700000000002,302.64250000000004,30,102.0,193.0,3,3,906.9300000000001,302.31,1,303.64,303.64,9,9,10,False,0.16666666666666666,-2,True,0.6666666666666666,-603.2900000000001,1.329999999999984,True,0.6652001808298326,0,False,0.0,0.29411764705882354,True,0.3,3,0.3864,Medium Churn Risk,Declining Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer,467.76
CUST-36789,Jason,Smith,rebecca95@example.com,HIGH_VALUE,PLATINUM,4114,2024-11-15,LOC-017,2025-04-06,2025-08-22,3,762.77,254.25666666666666,131,69.0,70.0,2,2,596.37,298.185,1,166.4,166.4,10,6,10,True,0.7277777777777777,-1,True,0.5,-429.97,-131.785,True,0.7209785871187351,-4,True,0.4,1.8985507246376812,True,0.6792753623188406,5,0.613,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,467.58
CUST-25475,Carrie,Carrillo,iclark@example.com,HIGH_VALUE,PLATINUM,3233,2024-05-18,LOC-001,2025-06-08,2025-06-08,1,467.08,467.08,206,0.0,0.0,0,1,467.08,467.08,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-467.08,-467.08,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,467.08
CUST-05221,Jessica,Garner,ian02@example.net,OCCASIONAL,GOLD,1461,2023-08-03,LOC-016,2025-05-19,2025-06-29,2,467.02,233.51,185,41.0,41.0,1,2,467.02,233.51,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-467.02,-233.51,True,1.0,-9,True,1.0,4.512195121951219,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,467.02
CUST-02753,Jared,Brown,fisherapril@example.org,REGULAR,GOLD,1261,2024-04-09,LOC-008,2025-02-07,2025-08-09,3,779.37,259.79,144,91.5,94.0,2,2,590.47,295.235,1,188.9,188.9,9,6,9,True,0.8,-1,True,0.5,-401.57000000000005,-106.33500000000001,True,0.6800853557335682,-3,True,0.3333333333333333,1.5737704918032787,True,0.5868852459016394,5,0.599,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,466.84
CUST-09704,Earl,Irwin,debbie46@example.com,REGULAR,GOLD,732,2025-03-21,LOC-010,2025-02-18,2025-06-15,2,492.38,246.19,199,117.0,117.0,1,2,492.38,246.19,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-492.38,-246.19,True,1.0,-9,True,1.0,1.7008547008547008,True,0.6504273504273503,5,0.9476,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,466.58
CUST-26516,Rodney,Ellis,stephenkelly@example.com,HIGH_VALUE,GOLD,10324,2024-11-04,LOC-006,2025-02-08,2025-02-10,2,466.14,233.07,324,2.0,2.0,1,2,466.14,233.07,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-466.14,-233.07,True,1.0,-8,True,1.0,162.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,466.14
CUST-33255,Brianna,Fowler,michaelryan@example.com,HIGH_VALUE,GOLD,3759,2025-07-12,LOC-006,2025-01-02,2025-08-02,3,861.68,287.22666666666663,151,106.0,150.0,2,2,636.54,318.27,1,225.14,225.14,7,7,8,True,0.8388888888888889,-1,True,0.5,-411.4,-93.13,True,0.6463065950293776,0,False,0.0,1.4245283018867925,True,0.5122641509433963,4,0.5408,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,466.0
CUST-23752,Mary,Hart,sergiokoch@example.org,HIGH_VALUE,PLATINUM,11586,2023-06-14,LOC-008,2025-05-30,2025-07-19,3,852.28,284.0933333333333,165,25.0,28.0,2,2,476.76,238.38,1,375.52,375.52,7,8,9,True,0.9166666666666666,-1,True,0.5,-101.24000000000001,137.14,True,0.21235002936487962,1,False,0.0,6.6,True,1.0,4,0.5466,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.86
CUST-01533,Mark,Bautista,michael98@example.com,OCCASIONAL,GOLD,193,2023-07-07,LOC-018,2025-06-14,2025-06-14,1,465.84,465.84,200,0.0,0.0,0,1,465.84,465.84,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-465.84,-465.84,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.84
CUST-44302,Heather,Smith,thawkins@example.org,REGULAR,GOLD,691,2025-01-10,LOC-014,2025-02-01,2025-02-01,1,465.83,465.83,333,0.0,0.0,0,1,465.83,465.83,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-465.83,-465.83,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.83
CUST-04283,Steven,Hall,chad95@example.net,HIGH_VALUE,GOLD,14807,2023-03-21,LOC-013,2025-06-28,2025-06-28,1,465.81,465.81,186,0.0,0.0,0,1,465.81,465.81,0,0.0,0.0,6,0,6,True,1.0,-1,True,1.0,-465.81,-465.81,True,1.0,-6,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.81
CUST-38942,Matthew,Evans,yeaton@example.com,HIGH_VALUE,GOLD,12691,2023-04-09,LOC-002,2025-03-17,2025-11-30,3,1079.6399999999999,359.87999999999994,31,129.0,169.0,2,2,868.96,434.48,1,210.68,210.68,9,5,10,False,0.17222222222222222,-1,True,0.5,-658.28,-223.8,True,0.7575492542809795,-4,True,0.4444444444444444,0.24031007751937986,True,0.3,4,0.4312,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.54
CUST-33324,Derek,Stewart,charlottegardner@example.org,HIGH_VALUE,PLATINUM,9735,2024-07-17,LOC-002,2025-05-09,2025-05-09,1,465.44,465.44,236,0.0,0.0,0,1,465.44,465.44,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-465.44,-465.44,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.44
CUST-03036,Tracy,Frazier,michaelwatson@example.com,HIGH_VALUE,PLATINUM,8406,2023-11-09,LOC-013,2025-02-17,2025-08-30,4,1718.69,429.6725,123,64.66666666666667,117.0,3,2,285.22,142.61,2,1433.47,716.735,6,10,10,True,0.6833333333333333,0,False,0.0,1148.25,574.125,False,0.0,4,False,0.0,1.902061855670103,True,0.666586483390607,2,0.2708,Medium Churn Risk,Increasing Recency,Priority VIP Table Reservation & Complimentary Premium Appetizer,465.42
CUST-31152,Andre,Duncan,vanderson@example.com,HIGH_VALUE,PLATINUM,7664,2025-06-26,LOC-002,2025-04-07,2025-04-07,1,465.16,465.16,268,0.0,0.0,0,1,465.16,465.16,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-465.16,-465.16,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,465.16
CUST-42997,Evan,Becker,betty81@example.net,REGULAR,GOLD,1932,2025-07-17,LOC-019,2025-03-23,2025-03-23,1,464.71,464.71,283,0.0,0.0,0,1,464.71,464.71,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-464.71,-464.71,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,464.71
CUST-11821,Andrew,Cooke,vincent25@example.net,HIGH_VALUE,PLATINUM,11617,2025-05-25,LOC-006,2025-03-23,2025-03-23,1,464.53,464.53,283,0.0,0.0,0,1,464.53,464.53,0,0.0,0.0,8,0,8,True,1.0,-1,True,1.0,-464.53,-464.53,True,1.0,-8,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,464.53
CUST-21727,Kevin,Taylor,lauren65@example.org,OCCASIONAL,GOLD,884,2023-05-04,LOC-018,2025-07-04,2025-07-23,2,1242.51,621.255,161,19.0,19.0,1,0,0.0,0.0,2,1242.51,621.255,0,9,9,True,0.8944444444444445,2,False,0.0,1242.51,621.255,False,0.0,9,False,0.0,8.473684210526315,True,1.0,2,0.3736,Medium Churn Risk,Lower Visit Frequency,Priority VIP Table Reservation & Complimentary Premium Appetizer,464.2
CUST-11055,Anna,Carpenter,brandononeal@example.org,HIGH_VALUE,PLATINUM,10855,2024-09-22,LOC-001,2025-03-02,2025-07-18,3,707.81,235.93666666666664,166,69.0,79.0,2,2,510.28,255.14,1,197.53,197.53,8,6,9,True,0.9222222222222223,-1,True,0.5,-312.75,-57.609999999999985,True,0.612898800658462,-2,True,0.25,2.4057971014492754,True,0.9328985507246377,5,0.6556,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,464.04
CUST-40579,Christine,Snyder,hherrera@example.net,HIGH_VALUE,GOLD,7615,2025-07-24,LOC-001,2025-01-06,2025-04-15,2,463.92,231.96,260,99.0,99.0,1,2,463.92,231.96,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-463.92,-231.96,True,1.0,-9,True,1.0,2.6262626262626263,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,463.92
CUST-45769,Robert,Newton,daniellegonzalez@example.com,OCCASIONAL,GOLD,1868,2023-04-13,LOC-008,2025-02-28,2025-07-21,3,659.4200000000001,219.8066666666667,163,71.5,75.0,2,2,572.57,286.285,1,86.85,86.85,9,6,10,True,0.9055555555555556,-1,True,0.5,-485.72,-199.43500000000003,True,0.8483154898091063,-3,True,0.3333333333333333,2.2797202797202796,True,0.8781934731934731,5,0.7028,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,463.44
CUST-03907,Thomas,Wallace,sydney75@example.org,REGULAR,GOLD,2068,2025-06-26,LOC-011,2025-04-24,2025-06-04,2,463.4,231.7,210,41.0,41.0,1,2,463.4,231.7,0,0.0,0.0,8,0,8,True,1.0,-2,True,1.0,-463.4,-231.7,True,1.0,-8,True,1.0,5.121951219512195,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,463.4
CUST-47122,Tammy,Davenport,vchavez@example.net,REGULAR,GOLD,157,2024-02-05,LOC-003,2025-01-17,2025-12-24,4,1025.45,256.3625,7,113.66666666666667,205.0,3,3,868.25,289.4166666666667,1,157.2,157.2,9,5,10,False,0.03888888888888889,-2,True,0.6666666666666666,-711.05,-132.2166666666667,True,0.8189461560610423,-4,True,0.4444444444444444,0.06158357771260997,True,0.3,4,0.4518,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,463.3
CUST-48239,Joseph,Garza,jamiescott@example.com,HIGH_VALUE,PLATINUM,10939,2025-07-03,LOC-014,2025-03-15,2025-05-28,2,463.21999999999997,231.60999999999999,217,74.0,74.0,1,2,463.21999999999997,231.60999999999999,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-463.21999999999997,-231.60999999999999,True,1.0,-9,True,1.0,2.9324324324324325,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,463.22
CUST-44811,Chris,Miranda,unregistered@guest.dineiq.com,HIGH_VALUE,GOLD,14834,2023-04-02,LOC-005,2025-01-17,2025-11-04,3,1074.13,358.04333333333335,57,145.5,241.0,2,2,839.97,419.985,1,234.16,234.16,8,6,8,False,0.31666666666666665,-1,True,0.5,-605.8100000000001,-185.82500000000002,True,0.721228139100206,-2,True,0.25,0.3917525773195876,True,0.3,4,0.4309,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.84
CUST-25967,Seth,Avila,edwardmacdonald@example.net,HIGH_VALUE,PLATINUM,3236,2023-10-02,LOC-020,2025-01-15,2025-09-18,3,1001.61,333.87,104,123.0,154.0,2,2,793.78,396.89,1,207.83,207.83,7,8,10,False,0.5777777777777777,-1,True,0.5,-585.9499999999999,-189.05999999999997,True,0.7381768248129204,1,False,0.0,0.8455284552845529,True,0.3,3,0.4621,Medium Churn Risk,Declining Monetary Value,Priority VIP Table Reservation & Complimentary Premium Appetizer,462.84
CUST-38203,Tony,Sloan,jennifermatthews@example.com,HIGH_VALUE,PLATINUM,12314,2025-06-11,LOC-001,2025-05-29,2025-05-29,1,462.77,462.77,216,0.0,0.0,0,1,462.77,462.77,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-462.77,-462.77,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.77
CUST-11593,Richard,Espinoza,unregistered@guest.dineiq.com,OCCASIONAL,GOLD,1097,2025-04-17,LOC-020,2025-01-04,2025-07-21,3,844.02,281.34,163,99.0,118.0,2,2,510.89,255.445,1,333.13,333.13,9,7,10,True,0.9055555555555556,-1,True,0.5,-177.76,77.685,True,0.34794182700777077,-2,True,0.2222222222222222,1.6464646464646464,True,0.6232323232323231,5,0.5478,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.35
CUST-02784,Seth,Martinez,jonesjames@example.com,HIGH_VALUE,GOLD,6098,2025-02-18,LOC-006,2025-04-15,2025-04-15,1,462.31,462.31,260,0.0,0.0,0,1,462.31,462.31,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-462.31,-462.31,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.31
CUST-07619,Laurie,Scott,santosnicholas@example.com,HIGH_VALUE,PLATINUM,3044,2024-06-22,LOC-017,2025-02-14,2025-02-14,1,462.2,462.2,320,0.0,0.0,0,1,462.2,462.2,0,0.0,0.0,7,0,7,True,1.0,-1,True,1.0,-462.2,-462.2,True,1.0,-7,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.2
CUST-12412,Michael,Maynard,wardlaura@example.com,HIGH_VALUE,GOLD,11583,2025-08-29,LOC-013,2025-01-13,2025-02-05,2,462.17,231.085,329,23.0,23.0,1,2,462.17,231.085,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-462.17,-231.085,True,1.0,-9,True,1.0,14.304347826086957,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.17
CUST-20755,Daniel,Hernandez,janice47@example.net,HIGH_VALUE,PLATINUM,6776,2023-01-05,LOC-018,2025-02-11,2025-03-27,2,462.16,231.08,279,44.0,44.0,1,2,462.16,231.08,0,0.0,0.0,9,0,9,True,1.0,-2,True,1.0,-462.16,-231.08,True,1.0,-9,True,1.0,6.340909090909091,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.16
CUST-44304,Rita,Campos,kathleenjones@example.com,HIGH_VALUE,PLATINUM,10625,2023-05-12,LOC-004,2025-06-06,2025-06-06,1,462.01,462.01,208,0.0,0.0,0,1,462.01,462.01,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-462.01,-462.01,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,462.01
CUST-14175,Jennifer,Ross,walkerdaniel@example.com,REGULAR,GOLD,531,2024-03-25,LOC-011,2025-04-10,2025-04-10,1,461.99,461.99,265,0.0,0.0,0,1,461.99,461.99,0,0.0,0.0,9,0,9,True,1.0,-1,True,1.0,-461.99,-461.99,True,1.0,-9,True,1.0,0.0,True,1.0,5,1.0,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,461.99
CUST-28017,Heather,Quinn,lolsen@example.com,REGULAR,GOLD,2011,2024-08-08,LOC-010,2025-05-25,2025-07-14,2,808.47,404.235,170,50.0,50.0,1,1,574.33,574.33,1,234.14,234.14,9,5,10,True,0.9444444444444444,0,False,0.0,-340.19000000000005,-340.19000000000005,True,0.5923249699650027,-4,True,0.4444444444444444,3.4,True,1.0,4,0.5712,High Churn Risk,Lower Visit Frequency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,461.8
CUST-21140,Tracy,Payne,laurenjones@example.org,HIGH_VALUE,GOLD,4962,2023-12-04,LOC-007,2025-01-12,2025-09-08,3,867.01,289.00333333333333,114,119.5,220.0,2,2,677.26,338.63,1,189.75,189.75,10,6,10,False,0.6333333333333333,-1,True,0.5,-487.51,-148.88,True,0.7198269497681835,-4,True,0.4,0.9539748953974896,True,0.3,4,0.5323,High Churn Risk,Declining Monetary Value,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,461.51
CUST-33750,Madison,Stevens,alexander04@example.org,HIGH_VALUE,PLATINUM,7164,2024-05-10,LOC-018,2025-01-05,2025-08-01,3,846.94,282.31333333333333,152,104.0,197.0,2,2,562.92,281.46,1,284.02,284.02,10,8,10,True,0.8444444444444444,-1,True,0.5,-278.9,2.5600000000000023,True,0.49545228451644996,-2,True,0.2,1.4615384615384615,True,0.5307692307692307,5,0.5448,High Churn Risk,Increasing Recency,Urgent VIP Concierge Outreach & Executive Chef Tasting Invitation,461.41
