customer_id,first_name,last_name,email,phone_number,customer_segment,loyalty_tier,loyalty_points,signup_date,preferred_location_id,is_active,churn_risk_score
CUST-47364,Karen,Warner,vhart@example.com,783-860-3071x1233,REGULAR,GOLD,184,2023-12-30,LOC-016,True,0.263
CUST-47365,Tyler,Flores,walkersara@example.com,+1-806-893-2732x8557,CHURNED,SILVER,548,2024-05-27,LOC-001,False,0.814
CUST-47366,Christina,Silva,jermaine34@example.org,(696)433-9209x678,REGULAR,BRONZE,633,2023-04-07,LOC-018,True,0.531
CUST-47367,Deborah,Pierce,grahamnancy@example.net,(687)528-9749x170,NEW,BRONZE,183,2025-11-15,LOC-011,True,0.137
CUST-47368,Lawrence,Douglas,chadwilliams@example.org,001-375-358-1870,REGULAR,SILVER,1422,2023-12-18,LOC-012,True,0.42
CUST-47369,Michelle,Martin,kthompson@example.com,(352)929-4019,REGULAR,GOLD,1741,2024-03-21,LOC-006,True,0.425
CUST-47370,Charles,Hawkins,elizabethgomez@example.net,(418)724-5908x05478,NEW,BRONZE,237,2025-12-22,LOC-015,True,0.212
CUST-47371,Julia,Taylor,vgutierrez@example.net,(865)267-6674,REGULAR,BRONZE,783,2024-04-09,LOC-003,True,0.491
CUST-47372,Michele,Johnson,matthewsjames@example.net,727.676.5467x384,NEW,BRONZE,80,2025-12-09,LOC-002,True,0.245
CUST-47373,Brian,Reed,david21@example.net,+1-811-376-1469x40329,OCCASIONAL,SILVER,793,2023-01-27,LOC-016,True,0.456
CUST-47374,Christopher,Middleton,christopher04@example.com,+1-332-957-1611,NEW,BRONZE,138,2025-12-15,LOC-002,True,0.271
CUST-47375,Kelly,Smith,cantrellchristopher@example.net,+1-420-729-9254x03865,OCCASIONAL,SILVER,1510,2024-08-14,LOC-014,True,0.54
CUST-47376,Whitney,Lopez,vsummers@example.com,696-636-7519,OCCASIONAL,BRONZE,329,2023-01-14,LOC-020,True,0.406
CUST-47377,Brian,Brown,arnoldbecky@example.net,581-823-0318x8811,CHURNED,SILVER,219,2024-10-21,LOC-009,False,0.853
CUST-47378,Sarah,Walton,fmelton@example.org,(260)534-8659x21366,OCCASIONAL,SILVER,831,2025-04-28,LOC-002,True,0.572
CUST-47379,Roger,Cox,glen19@example.net,968.892.5565x38086,OCCASIONAL,SILVER,1660,2024-04-08,LOC-012,True,0.3
CUST-47380,Jordan,Durham,antonio38@example.net,3729702878,CHURNED,BRONZE,264,2023-10-01,LOC-014,False,0.97
CUST-47381,Shelby,Perez,shelbydavis@example.com,N/A,OCCASIONAL,SILVER,1131,2025-04-03,LOC-016,True,0.531
CUST-47382,Jeffery,Gomez,lindahinton@example.net,441.401.6124x00731,CHURNED,BRONZE,547,2023-03-01,LOC-004,False,0.807
CUST-47383,Jessica,Morris,rebeccakirk@example.org,6772892571,OCCASIONAL,BRONZE,705,2023-03-16,LOC-004,True,0.385
CUST-47384,Cameron,Acevedo,mjohnson@example.com,+1-396-398-9822,CHURNED,SILVER,238,2024-02-25,LOC-007,False,0.963
CUST-47385,Margaret,Velez,micheal78@example.com,910-961-8321x066,OCCASIONAL,BRONZE,2237,2025-11-06,LOC-016,True,0.328
CUST-47386,Jesse,Bowman,icohen@example.com,279.615.8942,OCCASIONAL,BRONZE,2023,2023-03-24,LOC-003,True,0.581
CUST-47387,Elizabeth,Gallegos,jacobnelson@example.net,2898493739,HIGH_VALUE,GOLD,6176,2023-02-20,LOC-011,True,0.022
CUST-47388,Samantha,Vazquez,davidyoung@example.net,882.606.8139,HIGH_VALUE,GOLD,12125,2024-11-13,LOC-018,True,0.047
CUST-47389,Samantha,Williams,hchambers@example.com,(506)668-6087,CHURNED,BRONZE,477,2024-07-28,LOC-008,False,0.975
CUST-47390,Richard,Shepard,stanley58@example.org,(591)761-2715,HIGH_VALUE,PLATINUM,12794,2024-12-22,LOC-019,True,0.059
CUST-47391,Amanda,Berger,stevensnathan@example.net,001-272-685-2210x6822,REGULAR,SILVER,1059,2024-06-09,LOC-007,True,0.325
CUST-47392,Tracy,Martinez,solson@example.net,001-982-762-3114x11104,OCCASIONAL,BRONZE,1604,2025-09-08,LOC-006,True,0.246
CUST-47393,Joy,Lopez,matthew33@example.org,325.255.7270,OCCASIONAL,BRONZE,1789,2025-10-06,LOC-006,True,0.633
CUST-47394,John,Sharp,morrissabrina@example.net,(649)982-6183,CHURNED,BRONZE,152,2024-10-28,LOC-008,False,0.973
CUST-47395,Susan,Henderson,josesandoval@example.com,(785)268-5131,REGULAR,BRONZE,2227,2025-03-15,LOC-018,True,0.482
CUST-47396,Margaret,Barber,chelsea07@example.net,+1-639-790-7670x9947,OCCASIONAL,BRONZE,2339,2024-09-28,LOC-002,True,0.396
CUST-47397,Lori,Baker,asimmons@example.org,+1-720-648-2238,OCCASIONAL,BRONZE,358,2024-04-14,LOC-020,True,0.296
CUST-47398,Kathy,Lopez,shawcheryl@example.com,(919)429-8308,HIGH_VALUE,PLATINUM,13469,2024-09-24,LOC-010,True,0.033
CUST-47399,Daniel,Cox,unregistered@guest.dineiq.com,+1-918-292-8443,CHURNED,SILVER,82,2023-02-12,LOC-013,False,0.932
CUST-47400,Deborah,Smith,sarah02@example.org,972-213-1644x855,REGULAR,BRONZE,1960,2024-11-25,LOC-005,True,0.392
CUST-47401,Bruce,Leach,yevans@example.com,N/A,CHURNED,BRONZE,410,2025-01-08,LOC-016,False,0.863
CUST-47402,Teresa,Douglas,jasmine01@example.com,333.859.9549x0490,REGULAR,SILVER,2253,2023-12-27,LOC-006,True,0.523
CUST-47403,Sara,Lee,jamiemckee@example.org,3547696271,CHURNED,BRONZE,65,2023-09-26,LOC-014,False,0.947
CUST-47404,Jennifer,Phillips,laneamy@example.org,+1-721-818-1588,NEW,BRONZE,1,2025-12-22,LOC-003,True,0.21
CUST-47405,Anthony,Garcia,christopherwhite@example.org,744.277.7954,HIGH_VALUE,GOLD,12759,2024-10-24,LOC-004,True,0.147
CUST-47406,Daniel,Fisher,kimberly58@example.org,313.838.2905,REGULAR,BRONZE,1701,2025-02-10,LOC-007,True,0.288
CUST-47407,Joseph,Brennan,cberry@example.org,N/A,REGULAR,SILVER,1169,2023-04-06,LOC-008,True,0.38
CUST-47408,Joshua,Boyd,schultzjason@example.org,538-629-5438x0376,REGULAR,BRONZE,1921,2024-11-25,LOC-014,True,0.596
CUST-47409,Nicholas,Berry,aaronesparza@example.com,001-498-687-1817x262,OCCASIONAL,SILVER,803,2025-03-12,LOC-007,True,0.247
CUST-47410,Elizabeth,Green,pclark@example.org,+1-681-320-2113x03844,HIGH_VALUE,PLATINUM,4997,2023-04-18,LOC-016,True,0.023
CUST-47411,Alyssa,Rios,patricia91@example.org,393.951.2269,OCCASIONAL,SILVER,146,2023-03-29,LOC-002,True,0.242
CUST-47412,Holly,Ortiz,john97@example.net,+1-266-409-8270x135,HIGH_VALUE,GOLD,3021,2024-07-11,LOC-008,True,0.103
CUST-47413,Jose,Davis,crawfordjennifer@example.net,(320)537-3741x79741,OCCASIONAL,BRONZE,1037,2024-12-05,LOC-003,True,0.268
CUST-47414,Anthony,Sims,fmurphy@example.net,+1-887-209-3395,REGULAR,SILVER,2378,2024-10-04,LOC-008,True,0.285
CUST-47415,Shannon,Davis,vjones@example.org,8075914228,CHURNED,BRONZE,169,2024-11-30,LOC-013,False,0.983
CUST-47416,Henry,Perez,smithfelicia@example.org,(539)683-7671,HIGH_VALUE,PLATINUM,12686,2024-12-19,LOC-008,True,0.108
CUST-47417,Allison,Jackson,westvickie@example.net,(204)298-2387x3233,NEW,BRONZE,81,2025-11-07,LOC-008,True,0.139
CUST-47418,Robert,Mcclure,davidroy@example.net,+1-461-222-5119x942,OCCASIONAL,BRONZE,151,2025-01-20,LOC-011,True,0.289
CUST-47419,Vincent,Stewart,gtorres@example.com,(757)620-5476x85172,REGULAR,BRONZE,1947,2025-11-26,LOC-006,True,0.472
CUST-47420,Stacey,Walsh,hayleyhansen@example.net,(697)877-4741x875,OCCASIONAL,SILVER,1225,2023-02-04,LOC-010,True,0.487
CUST-47421,Matthew,Marshall,lbradley@example.net,(218)444-2459x23058,HIGH_VALUE,PLATINUM,12779,2025-06-22,LOC-011,True,0.138
CUST-47422,Morgan,Castro,ccook@example.com,724.773.6697,NEW,BRONZE,93,2025-11-16,LOC-011,True,0.276
CUST-47423,Claudia,Long,charlesrivera@example.net,+1-705-300-9840x15092,REGULAR,GOLD,2195,2023-10-23,LOC-002,True,0.406
CUST-47424,Jeremy,Grant,tmaxwell@example.org,831.672.2954x293,HIGH_VALUE,PLATINUM,12083,2023-11-07,LOC-001,True,0.069
CUST-47425,Thomas,Brown,andrewsthomas@example.net,001-845-918-5227x013,OCCASIONAL,SILVER,1607,2023-04-03,LOC-016,True,0.423
CUST-47426,April,Wise,jclayton@example.net,001-813-801-1745,HIGH_VALUE,GOLD,13750,2023-04-11,LOC-001,True,0.127
CUST-47427,James,Houston,michael23@example.com,001-358-401-8550x48864,HIGH_VALUE,PLATINUM,7895,2025-05-03,LOC-019,True,0.071
CUST-47428,Maurice,Smith,jsaunders@example.com,7123016869,REGULAR,BRONZE,445,2025-05-22,LOC-002,True,0.403
CUST-47429,Megan,Lester,jeffreyalvarez@example.org,670.888.0864x2589,OCCASIONAL,SILVER,1167,2025-09-11,LOC-006,True,0.265
CUST-47430,Christopher,Smith,alejandroponce@example.org,+1-805-971-9724,OCCASIONAL,GOLD,2388,2023-04-08,LOC-007,True,0.253
CUST-47431,Pamela,Jones,toddwarren@example.net,001-468-674-1803x9509,REGULAR,BRONZE,2257,2025-05-23,LOC-007,True,0.258
CUST-47432,Timothy,Rosales,markspence@example.net,854-822-7460x18107,REGULAR,GOLD,110,2023-09-19,LOC-014,True,0.521
CUST-47433,Michele,Anderson,elizabethharris@example.com,001-380-779-0274x5220,REGULAR,BRONZE,1303,2023-08-27,LOC-015,True,0.419
CUST-47434,Cody,Acevedo,unregistered@guest.dineiq.com,(717)911-9320x1802,HIGH_VALUE,PLATINUM,3800,2023-07-17,LOC-013,True,0.055
CUST-47435,Stephanie,Daniels,bullockmatthew@example.org,001-607-602-8984x9864,REGULAR,GOLD,946,2023-08-23,LOC-016,True,0.351
CUST-47436,Tiffany,Wade,unregistered@guest.dineiq.com,+1-421-858-3925x7447,OCCASIONAL,SILVER,1569,2024-05-20,LOC-003,True,0.525
CUST-47437,Gina,Shields,vsmall@example.com,945.675.1268x908,NEW,BRONZE,70,2025-11-05,LOC-012,True,0.215
CUST-47438,Daniel,Riddle,michael30@example.net,(499)606-7240x689,REGULAR,SILVER,1109,2024-10-01,LOC-020,True,0.282
CUST-47439,Anthony,Alexander,brownpatrick@example.net,320-956-1848,OCCASIONAL,BRONZE,1082,2023-07-08,LOC-008,True,0.289
CUST-47440,Eric,Martinez,webstercynthia@example.org,617.909.2777,OCCASIONAL,BRONZE,1790,2024-09-25,LOC-015,True,0.403
CUST-47441,Crystal,Potter,vlane@example.net,+1-510-976-6107x2923,NEW,BRONZE,102,2025-11-29,LOC-019,True,0.253
CUST-47442,Aaron,Smith,steventran@example.com,001-244-798-2701x563,OCCASIONAL,SILVER,632,2024-07-16,LOC-005,True,0.464
CUST-47443,Bethany,Flores,fmartinez@example.net,580-440-1375x389,CHURNED,BRONZE,300,2025-06-12,LOC-009,False,0.863
CUST-47444,Danielle,Richards,amberpeters@example.net,210.490.1599x7828,REGULAR,BRONZE,919,2025-04-05,LOC-008,True,0.346
CUST-47445,Richard,Edwards,akim@example.net,(672)974-7204x356,HIGH_VALUE,PLATINUM,12942,2023-10-26,LOC-019,True,0.086
CUST-47446,Curtis,Lopez,jimhanson@example.com,892-267-1956x05312,NEW,BRONZE,31,2025-12-23,LOC-013,True,0.269
CUST-47447,Christopher,Lamb,cynthiacisneros@example.net,8086859951,HIGH_VALUE,PLATINUM,6053,2023-11-27,LOC-014,True,0.128
CUST-47448,Leslie,Arnold,haleydean@example.org,(750)525-2461x121,OCCASIONAL,BRONZE,519,2025-02-26,LOC-011,True,0.354
CUST-47449,Alex,Ryan,williamsdonald@example.org,+1-364-928-5215x2673,CHURNED,BRONZE,68,2023-02-25,LOC-010,False,0.968
CUST-47450,Robert,Gross,aaronjackson@example.org,(204)332-0227x29735,CHURNED,BRONZE,375,2023-12-19,LOC-004,False,0.986
CUST-47451,Steven,Bowman,hughesjoel@example.com,485-648-0288,OCCASIONAL,BRONZE,1938,2025-06-01,LOC-014,True,0.555
CUST-47452,Anthony,Daniels,ngross@example.org,001-414-812-2330x6523,REGULAR,SILVER,2318,2024-04-21,LOC-017,True,0.368
CUST-47453,Nathan,Sims,philipdiaz@example.org,(909)313-7076x6266,HIGH_VALUE,GOLD,12939,2023-06-08,LOC-008,True,0.093
CUST-47454,Danielle,Guzman,dawsonjill@example.net,407.297.4154,HIGH_VALUE,PLATINUM,12664,2024-09-28,LOC-009,True,0.096
CUST-47455,Anthony,Williams,robertsondana@example.net,(296)791-3350x597,NEW,BRONZE,0,2025-12-14,LOC-005,True,0.137
CUST-47456,John,Johnson,davisjacob@example.net,001-596-475-8544x32660,REGULAR,BRONZE,1218,2024-03-09,LOC-009,True,0.427
CUST-47457,Maxwell,Brown,smithmatthew@example.net,850.230.9804x323,REGULAR,BRONZE,579,2024-11-18,LOC-011,True,0.351
CUST-47458,Christine,Perez,raymond03@example.com,526-706-3963x3260,NEW,BRONZE,140,2025-11-14,LOC-018,True,0.257
CUST-47459,Robert,Murphy,watersanthony@example.org,(758)939-9424,OCCASIONAL,SILVER,633,2023-02-05,LOC-001,True,0.617
CUST-47460,Sarah,Phillips,barbara30@example.net,+1-929-631-1767,OCCASIONAL,BRONZE,1729,2024-06-19,LOC-007,True,0.369
CUST-47461,Andrea,Gray,tarawells@example.org,505.524.7694,OCCASIONAL,BRONZE,1807,2025-03-14,LOC-018,True,0.276
CUST-47462,Bruce,Donovan,jenny47@example.net,N/A,OCCASIONAL,BRONZE,1966,2025-04-15,LOC-019,True,0.447
CUST-47463,Justin,Winters,nelsonaaron@example.org,6086637017,OCCASIONAL,BRONZE,941,2023-10-19,LOC-012,True,0.241
CUST-47464,Andrew,Brown,jwalker@example.net,(798)482-0373x676,CHURNED,BRONZE,51,2024-09-14,LOC-005,False,0.863
CUST-47465,Adam,Fleming,alicia54@example.org,001-839-942-1988,NEW,BRONZE,79,2025-12-13,LOC-009,True,0.277
CUST-47466,Maria,Dyer,juan05@example.com,+1-804-844-7043x68109,OCCASIONAL,BRONZE,1270,2023-12-24,LOC-004,True,0.599
CUST-47467,Sandra,Wilcox,todd12@example.net,391.203.2316x109,HIGH_VALUE,PLATINUM,10766,2024-11-26,LOC-018,True,0.056
CUST-47468,Sharon,Martinez,fwhite@example.org,+1-858-395-1021,REGULAR,SILVER,459,2025-11-08,LOC-008,True,0.606
CUST-47469,Henry,Graham,boydkyle@example.org,+1-600-768-3929x68367,REGULAR,BRONZE,138,2024-07-01,LOC-006,True,0.267
CUST-47470,Haley,Yoder,kevin63@example.net,587.790.0343,REGULAR,SILVER,778,2023-08-11,LOC-007,True,0.522
CUST-47471,Carol,White,laura81@example.org,001-696-437-8863,OCCASIONAL,BRONZE,815,2025-01-03,LOC-007,True,0.541
CUST-47472,Anthony,Fernandez,tpowell@example.org,(230)423-9732x19591,OCCASIONAL,SILVER,2112,2024-05-14,LOC-014,True,0.561
CUST-47473,Jennifer,Frank,shanebell@example.com,+1-927-307-3320x987,OCCASIONAL,SILVER,758,2024-11-01,LOC-012,True,0.463
CUST-47474,Ruben,Rogers,anthonyharris@example.org,(354)896-1213x05807,OCCASIONAL,BRONZE,1765,2024-11-22,LOC-020,True,0.57
CUST-47475,Samantha,Shaw,sli@example.org,325.547.2849x16511,NEW,BRONZE,58,2025-12-17,LOC-017,True,0.26
CUST-47476,Elizabeth,Allison,lphillips@example.net,(691)720-2015,REGULAR,BRONZE,1741,2025-11-20,LOC-007,True,0.503
CUST-47477,Kenneth,Suarez,samanthapeterson@example.net,N/A,NEW,BRONZE,220,2025-11-02,LOC-001,True,0.174
CUST-47478,Michael,Bonilla,shawn09@example.org,+1-673-328-5520x4477,REGULAR,BRONZE,1409,2025-10-23,LOC-005,True,0.498
CUST-47479,George,Alvarado,adamsjessica@example.org,332.784.4651x72747,CHURNED,SILVER,161,2025-02-15,LOC-005,False,0.969
CUST-47480,Tina,Williams,christiancannon@example.org,(816)505-1553,CHURNED,BRONZE,488,2023-12-04,LOC-001,False,0.857
CUST-47481,Jill,Phillips,cgarcia@example.net,296.919.8202,REGULAR,SILVER,1127,2023-08-08,LOC-008,True,0.232
CUST-47482,Michael,Mitchell,unregistered@guest.dineiq.com,653.441.6672x0066,NEW,BRONZE,76,2025-11-24,LOC-016,True,0.299
CUST-47483,Jonathan,Johnson,kathrynsnyder@example.net,565.923.3706,REGULAR,GOLD,854,2023-04-07,LOC-020,True,0.363
CUST-47484,Angela,Malone,madison28@example.net,312-903-0060x45754,CHURNED,BRONZE,142,2023-10-31,LOC-001,False,0.877
CUST-47485,Jacqueline,Miller,smithamber@example.org,N/A,REGULAR,BRONZE,2162,2025-05-12,LOC-016,True,0.339
CUST-47486,Anita,Garza,jpierce@example.org,545.256.6947,OCCASIONAL,GOLD,1231,2024-11-09,LOC-011,True,0.617
CUST-47487,Andrew,Garcia,tammyboyle@example.com,001-234-806-5382x5304,NEW,BRONZE,27,2025-11-07,LOC-015,True,0.136
CUST-47488,Sean,Davis,poncebobby@example.net,(491)763-3757x2264,NEW,BRONZE,76,2025-11-26,LOC-001,True,0.269
CUST-47489,Matthew,Henson,sullivanlee@example.org,(411)475-9743x055,REGULAR,BRONZE,1072,2024-12-13,LOC-012,True,0.387
CUST-47490,Angela,Sanchez,mary03@example.net,577.507.8266x25808,REGULAR,GOLD,2050,2025-03-30,LOC-004,True,0.216
CUST-47491,Lisa,Wade,howelljacqueline@example.org,+1-472-264-7356x441,CHURNED,SILVER,226,2025-04-10,LOC-016,False,0.958
CUST-47492,Eric,Gray,unregistered@guest.dineiq.com,678.915.6722x6161,REGULAR,BRONZE,110,2024-08-05,LOC-001,True,0.52
CUST-47493,Renee,Stein,phillipsmichael@example.net,001-342-202-5480x059,NEW,BRONZE,61,2025-11-29,LOC-009,True,0.295
CUST-47494,Tyler,Oneal,joshua21@example.com,928-214-6674x2320,NEW,BRONZE,36,2025-11-07,LOC-020,True,0.275
CUST-47495,Dana,Johnson,pamela50@example.org,9048068737,NEW,BRONZE,113,2025-11-22,LOC-007,True,0.144
CUST-47496,Sara,Mccann,amyanderson@example.net,3304890733,HIGH_VALUE,GOLD,10217,2025-08-09,LOC-005,True,0.02
CUST-47497,Kevin,Larson,unregistered@guest.dineiq.com,705.937.7792x6550,REGULAR,BRONZE,1596,2023-04-20,LOC-002,True,0.429
CUST-47498,Robert,Harris,unregistered@guest.dineiq.com,211.996.7979x515,OCCASIONAL,BRONZE,2223,2024-10-26,LOC-013,True,0.541
CUST-47499,Tony,Jenkins,bassjorge@example.net,N/A,NEW,BRONZE,104,2025-11-19,LOC-004,True,0.274
CUST-47500,Bradley,Glover,mcmahonkelsey@example.net,(237)420-2273,NEW,BRONZE,173,2025-12-29,LOC-018,True,0.294
CUST-47501,Grant,Avila,paul47@example.org,350.934.6167,REGULAR,BRONZE,1361,2025-03-17,LOC-020,True,0.59
CUST-47502,Susan,Martinez,rickey82@example.com,245-889-0239x2611,NEW,BRONZE,191,2025-12-26,LOC-017,True,0.276
CUST-47503,Kenneth,Anthony,carpentercarmen@example.com,945-815-2359x730,NEW,BRONZE,203,2025-12-24,LOC-002,True,0.154
CUST-47504,Jaime,Crawford,jhines@example.com,911.755.9885x1652,REGULAR,BRONZE,848,2024-05-28,LOC-002,True,0.645
CUST-47505,Jessica,Fleming,elizabethlevy@example.org,001-398-515-2146x4827,CHURNED,BRONZE,600,2023-05-10,LOC-012,False,0.852
CUST-47506,Howard,Valdez,debbie46@example.com,001-528-269-5405x7721,CHURNED,BRONZE,356,2024-05-14,LOC-015,False,0.888
CUST-47507,Margaret,Garcia,smithpatricia@example.org,767.739.7900x8276,CHURNED,BRONZE,518,2024-10-04,LOC-010,False,0.885
CUST-47508,Laura,Nicholson,omiller@example.net,(737)864-9656,REGULAR,BRONZE,450,2025-08-28,LOC-008,True,0.287
CUST-47509,Charles,Guzman,jared85@example.com,+1-538-403-3502,CHURNED,BRONZE,401,2025-01-26,LOC-017,False,0.989
CUST-47510,Michael,Bennett,derek05@example.com,437-653-6542x15605,NEW,BRONZE,146,2025-12-23,LOC-012,True,0.136
CUST-47511,Katie,Lewis,briannarodriguez@example.org,001-819-573-8555,NEW,BRONZE,5,2025-12-30,LOC-008,True,0.145
CUST-47512,Regina,Wright,scott85@example.net,(239)524-7061,CHURNED,BRONZE,438,2025-04-03,LOC-020,False,0.917
CUST-47513,Vickie,Bridges,carolynbentley@example.com,(358)883-1333,HIGH_VALUE,GOLD,4333,2024-07-18,LOC-017,True,0.105
CUST-47514,Jackson,Allen,craig13@example.com,255-348-5265,REGULAR,BRONZE,113,2025-02-18,LOC-011,True,0.577
CUST-47515,Carmen,Harris,brenda77@example.org,589-708-5813x57804,REGULAR,SILVER,1078,2023-04-26,LOC-003,True,0.269
CUST-47516,Christopher,Rodriguez,johnwillis@example.net,437.262.9831x8430,OCCASIONAL,SILVER,872,2024-07-26,LOC-001,True,0.334
CUST-47517,Stephanie,Jones,lucaswalter@example.net,001-600-254-2577x36492,REGULAR,BRONZE,2174,2024-07-18,LOC-016,True,0.455
CUST-47518,Matthew,Best,dmay@example.com,512-747-4312x7604,OCCASIONAL,SILVER,956,2024-08-11,LOC-001,True,0.265
CUST-47519,Diana,Glass,unregistered@guest.dineiq.com,4833877322,CHURNED,SILVER,344,2024-11-14,LOC-007,False,0.914
CUST-47520,John,Dominguez,jennifer57@example.org,745-647-6302,OCCASIONAL,GOLD,1864,2023-09-05,LOC-016,True,0.648
CUST-47521,Christopher,Howell,dwayne83@example.net,489-282-9312,CHURNED,BRONZE,445,2024-07-16,LOC-013,False,0.828
CUST-47522,Tara,Acevedo,david86@example.com,993.552.8583x007,OCCASIONAL,BRONZE,327,2023-06-18,LOC-003,True,0.463
CUST-47523,Randy,Williams,odonnellanthony@example.com,401-546-7357x6952,REGULAR,BRONZE,1809,2025-01-04,LOC-013,True,0.412
CUST-47524,Carmen,Frazier,matthewhartman@example.org,N/A,REGULAR,SILVER,1047,2023-05-25,LOC-017,True,0.414
CUST-47525,Michael,Berry,carrierodgers@example.org,(889)809-9260,NEW,BRONZE,22,2025-11-13,LOC-011,True,0.26
CUST-47526,Joseph,Jacobs,benjamincarlson@example.com,9113928223,CHURNED,SILVER,600,2025-06-11,LOC-016,False,0.802
CUST-47527,Madison,Bowen,ashley87@example.com,863-732-0938x41784,OCCASIONAL,SILVER,1290,2023-11-08,LOC-015,True,0.26
CUST-47528,Joel,Jones,sandra32@example.com,508.490.2123x0687,REGULAR,SILVER,841,2025-07-20,LOC-020,True,0.425
CUST-47529,Brian,Ward,kelleykelly@example.net,359.611.8781x420,HIGH_VALUE,PLATINUM,12131,2024-08-25,LOC-006,True,0.025
CUST-47530,Chelsea,Martinez,ymoreno@example.net,+1-783-984-0036,HIGH_VALUE,PLATINUM,10304,2024-12-27,LOC-008,True,0.093
CUST-47531,Paul,Mckee,floresjeffery@example.org,467.312.5174,REGULAR,BRONZE,1182,2023-09-04,LOC-010,True,0.602
CUST-47532,Julian,Pacheco,laurendavis@example.org,+1-305-716-6800x03811,CHURNED,BRONZE,501,2024-08-01,LOC-010,False,0.963
CUST-47533,Christine,Jacobson,carrie11@example.org,001-882-608-2283,CHURNED,SILVER,575,2024-10-06,LOC-016,False,0.927
CUST-47534,Austin,King,ddavies@example.net,001-747-972-1392x513,NEW,BRONZE,89,2025-11-14,LOC-001,True,0.191
CUST-47535,Sarah,Anderson,rojasjoshua@example.org,(959)649-8111,HIGH_VALUE,PLATINUM,14198,2025-05-26,LOC-015,True,0.027
CUST-47536,Timothy,Romero,marissa92@example.org,9752865699,REGULAR,BRONZE,523,2024-06-12,LOC-003,True,0.474
CUST-47537,Sharon,Johnson,vstone@example.net,001-428-210-5249x53400,REGULAR,BRONZE,580,2023-07-03,LOC-003,True,0.259
CUST-47538,Trevor,Brown,garciajacob@example.net,377-927-9513x3610,CHURNED,BRONZE,387,2024-12-26,LOC-019,False,0.844
CUST-47539,Shelby,Cole,gonzalezmonica@example.org,001-879-414-2404x54848,CHURNED,BRONZE,276,2023-08-17,LOC-004,False,0.971
CUST-47540,Melanie,Johnson,qnguyen@example.net,954-817-4676,NEW,BRONZE,151,2025-12-11,LOC-006,True,0.119
CUST-47541,Jacob,Martinez,jody46@example.org,(917)597-0646x409,REGULAR,BRONZE,718,2024-11-20,LOC-017,True,0.218
CUST-47542,Jacob,Stanton,jonathan46@example.net,+1-711-713-9186x71331,OCCASIONAL,SILVER,1707,2023-09-02,LOC-011,True,0.49
CUST-47543,Michele,Perez,paul71@example.net,551.783.2013x274,REGULAR,BRONZE,2106,2025-03-05,LOC-007,True,0.624
CUST-47544,Christopher,Walters,plittle@example.net,250-242-2334,CHURNED,SILVER,211,2024-07-22,LOC-013,False,0.953
CUST-47545,Lisa,Mccarthy,fscott@example.org,999-765-1276,REGULAR,BRONZE,522,2023-01-23,LOC-002,True,0.608
CUST-47546,Meredith,Roberts,zachary06@example.org,001-813-709-6877x6056,REGULAR,SILVER,1627,2023-03-17,LOC-016,True,0.64
CUST-47547,Kimberly,Sweeney,spenceredward@example.com,(782)331-3748x1445,REGULAR,BRONZE,1737,2025-08-09,LOC-010,True,0.438
CUST-47548,Jesse,Smith,corey12@example.com,001-994-601-3846x460,OCCASIONAL,BRONZE,1154,2024-05-18,LOC-011,True,0.358
CUST-47549,Megan,Ryan,josephsanchez@example.net,784-352-3226,REGULAR,SILVER,1753,2025-09-05,LOC-008,True,0.393
CUST-47550,Daniel,Lee,rmorse@example.org,705-506-3344x12268,REGULAR,GOLD,240,2024-04-07,LOC-014,True,0.365
CUST-47551,Amy,Newman,mariahbrown@example.org,(306)848-6113,NEW,BRONZE,195,2025-11-10,LOC-004,True,0.132
CUST-47552,Vincent,Gutierrez,ericwalker@example.com,438-834-5056x46662,HIGH_VALUE,PLATINUM,3201,2025-02-28,LOC-011,True,0.15
CUST-47553,Cassidy,Smith,jessesnyder@example.org,781.429.7894x21203,REGULAR,BRONZE,569,2023-11-10,LOC-015,True,0.513
CUST-47554,Aaron,Franklin,bjones@example.com,(802)712-2581x7936,NEW,BRONZE,173,2025-12-27,LOC-005,True,0.101
CUST-47555,Dennis,Love,tasha65@example.org,(438)385-6813x6845,REGULAR,BRONZE,1079,2024-09-28,LOC-005,True,0.542
CUST-47556,Cathy,Jones,williamsrobert@example.org,248.351.5494x938,REGULAR,BRONZE,992,2024-10-28,LOC-012,True,0.369
CUST-47557,Kevin,Lambert,pguerra@example.com,+1-850-747-2843x60968,OCCASIONAL,SILVER,433,2025-07-11,LOC-017,True,0.58
CUST-47558,Scott,Scott,jeanette10@example.org,(563)371-3417x1644,NEW,BRONZE,51,2025-11-04,LOC-017,True,0.125
CUST-47559,John,Wall,garciaanna@example.com,001-841-742-2826x6158,REGULAR,GOLD,1650,2023-07-25,LOC-017,True,0.566
CUST-47560,Jacob,Smith,reidemily@example.com,376-345-3991,REGULAR,BRONZE,1192,2025-06-05,LOC-006,True,0.249
CUST-47561,Christine,Chavez,littlejames@example.com,320.596.2027x236,REGULAR,BRONZE,707,2025-11-24,LOC-020,True,0.419
CUST-47562,Ethan,Butler,msexton@example.org,(274)716-9248x970,OCCASIONAL,SILVER,514,2024-09-02,LOC-018,True,0.315
CUST-47563,Dustin,Phillips,unregistered@guest.dineiq.com,649.798.0620x270,CHURNED,SILVER,71,2023-07-30,LOC-016,False,0.908
